Mamber_ID,gender,Near_Location,Partner,Promo_friends,Phone,Contract_period,Group_visits,Age,Avg_additional_charges_total,Month_to_end_contract,Lifetime,Avg_class_frequency_total,Avg_class_frequency_current_month,Churn,cluster_0_prob,cluster_1_prob,cluster_2_prob,Churn
409,0,0,1,0,1,1,0,22,22.12369540101716,1.0,1,2.1189812921527684,1.2365222719414908,1,1.0,0.0,0.0,1
2684,0,0,0,0,1,1,1,32,8.116398782689338,1.0,1,1.1966744829090747,1.315196859643638,0,1.0,0.0,0.0,0
1623,1,1,0,0,1,1,0,30,194.161546397056,1.0,2,3.0704967485222583,3.1293310541840613,0,1.0,0.0,0.0,0
115,1,1,1,0,1,1,0,31,191.38688101892745,1.0,2,1.818105337256105,1.822569193691037,0,1.0,0.0,0.0,0
288,1,1,0,0,1,1,1,28,169.0003691632586,1.0,1,2.2886970909807367,2.8117122585718954,1,1.0,0.0,0.0,1
3769,0,1,1,1,1,12,0,31,78.27333857851222,9.0,0,1.3921474748532452,1.5856672742380074,0,0.0,0.0,1.0,0
3334,1,1,0,0,1,1,0,29,194.9826873671593,1.0,5,1.546642155699396,1.5342271402081549,0,1.0,0.0,0.0,0
1181,0,1,0,1,0,1,1,34,9.246232215860276,1.0,4,2.645274876106268,2.48241093971496,0,1.0,0.0,0.0,0
337,1,1,1,1,1,12,1,32,59.917857455895074,11.0,4,0.5296202923288764,0.5035893545216089,0,0.0,0.0,1.0,0
3481,0,1,0,0,1,1,1,30,44.41910072373985,1.0,0,1.6929239852595812,1.613738293694151,0,1.0,0.0,0.0,0
2687,0,1,1,0,1,1,0,27,189.0955333701748,1.0,3,0.3846112492210188,0.3397426566682587,0,1.0,0.0,0.0,0
3060,0,1,0,0,1,1,0,32,91.41121349054517,1.0,2,2.5358429209538818,2.634988825925287,0,1.0,0.0,0.0,0
46,1,1,0,0,1,1,0,26,54.18423621080765,1.0,0,0.8540792567085165,0.0,1,1.0,0.0,0.0,1
747,1,1,1,1,0,12,1,33,217.748337067558,12.0,9,1.593358862233901,1.3951887151931082,0,0.0,0.0,1.0,0
3667,1,1,0,0,1,1,1,27,23.77663181020151,1.0,2,1.1297152676644142,0.3673196672401715,1,1.0,0.0,0.0,1
3207,1,1,0,1,1,1,0,25,226.61709089768232,1.0,0,0.1530703206985866,0.0,1,1.0,0.0,0.0,1
753,0,0,0,0,0,1,0,29,45.43535128443701,1.0,0,1.8336058829288504,0.4821728966204151,1,1.0,0.0,0.0,1
462,1,1,1,1,1,12,0,31,257.90740421077544,8.0,1,4.565135727743339,4.594345938259688,0,0.0,0.0,1.0,0
1938,1,1,1,1,1,12,1,30,351.3561734114405,12.0,5,1.700645065775254,1.7436772763816597,0,0.0,0.0,1.0,0
673,0,1,0,0,1,1,0,27,100.53653357713706,1.0,1,0.6544635284392161,0.7686025340156576,1,1.0,0.0,0.0,1
2712,1,1,1,0,1,1,0,24,246.21683671920533,1.0,1,0.1757184524909434,0.0,1,1.0,0.0,0.0,1
1201,0,1,1,1,1,6,0,31,67.46550769134008,6.0,4,3.4570468865771136,3.362500675166262,0,0.0,1.0,0.0,0
3603,0,1,0,1,1,1,0,35,100.99581135907572,1.0,0,2.1642537915412974,2.2682187291879488,0,1.0,0.0,0.0,0
424,1,1,0,0,1,1,0,29,100.86158120085037,1.0,1,1.6314068774410715,1.5918828157762008,1,1.0,0.0,0.0,1
325,0,1,1,1,1,6,0,30,26.05853557594857,6.0,4,1.5338905599249872,1.5013827143895646,0,0.0,1.0,0.0,0
664,0,1,0,0,1,1,0,29,23.033878116390756,1.0,0,1.97813150881246,0.8126507854021255,1,1.0,0.0,0.0,1
350,1,1,1,0,1,1,1,32,202.8418540441845,1.0,6,0.3537482833066581,0.187002905407751,0,1.0,0.0,0.0,0
447,1,1,0,0,1,12,0,29,53.83386289557243,11.0,3,2.1807252448046084,2.3352719553664576,0,0.0,0.0,1.0,0
709,0,1,1,0,1,12,1,32,2.919196263219064,12.0,1,1.989254193166541,2.180065628760812,0,0.0,0.0,1.0,0
3089,0,1,1,0,1,1,0,28,72.72120644384663,1.0,6,3.076859209839192,3.052676908076664,0,1.0,0.0,0.0,0
1924,0,1,1,1,1,1,0,30,339.56885035097173,1.0,7,0.0,0.0,0,1.0,0.0,0.0,0
1722,1,1,0,0,1,1,0,28,91.20599600574808,1.0,0,1.9530602044956948,1.366401230568217,1,1.0,0.0,0.0,1
1221,1,1,1,1,1,6,1,33,273.9237308099248,3.0,12,1.3741732936172522,1.3650743004080923,0,0.0,1.0,0.0,0
3518,1,1,1,0,1,6,0,29,121.25680016620794,5.0,13,2.3362537319476617,2.3839726440577502,0,0.0,1.0,0.0,0
1149,1,1,0,1,1,1,0,27,264.5228471026611,1.0,0,1.0298193660974189,1.1096359561813265,0,1.0,0.0,0.0,0
387,0,1,1,1,1,6,1,34,65.20210679756127,6.0,1,0.910312618886956,0.9249437228671228,0,0.0,1.0,0.0,0
1369,1,1,0,0,1,6,0,28,57.2528816304749,6.0,3,1.6205673568214818,1.153160312771603,1,0.0,1.0,0.0,1
1337,1,1,0,1,1,12,1,24,202.3905078749632,12.0,1,0.999179053486076,1.0470471419156595,0,0.0,0.0,1.0,0
754,1,1,0,0,1,1,1,33,0.5105450971712742,1.0,3,2.3289375274908584,2.442888242521108,0,1.0,0.0,0.0,0
2186,1,1,1,1,1,6,0,29,161.44137270782485,6.0,0,0.6633718962055752,0.4465427243734493,0,0.0,1.0,0.0,0
451,0,1,1,0,1,6,1,34,61.72677815132816,5.0,6,2.544738359898256,2.565071508292593,0,0.0,1.0,0.0,0
1194,1,1,0,0,1,6,0,30,143.4310241763394,6.0,4,2.1941894079230315,2.3071593875380154,0,0.0,1.0,0.0,0
699,1,1,0,0,1,1,0,26,60.642217016013696,1.0,2,1.6488549490215871,1.396507003276075,1,1.0,0.0,0.0,1
3205,1,1,0,0,1,1,0,23,87.04726534641478,1.0,0,2.0476690233459185,1.111466017240918,1,1.0,0.0,0.0,1
2247,0,0,0,0,1,1,1,29,106.84640816465652,1.0,2,1.949131647851547,2.066672629757321,0,1.0,0.0,0.0,0
1608,1,1,0,0,1,1,1,26,240.06053468480155,1.0,1,0.8516892828612324,0.5923791185316747,1,1.0,0.0,0.0,1
830,1,1,0,0,1,1,0,27,76.46404326884523,1.0,0,2.0543446345280763,1.4551716324623465,1,1.0,0.0,0.0,1
3150,1,1,0,0,1,1,0,26,13.818039425637489,1.0,4,2.6173725901139058,2.609531405387138,0,1.0,0.0,0.0,0
950,0,1,0,0,1,1,0,21,265.944604572652,1.0,1,2.141544131445925,2.080420375990783,1,1.0,0.0,0.0,1
3067,0,1,0,0,1,1,0,28,273.354891564687,1.0,3,1.0670657595052655,0.6739241671364238,1,1.0,0.0,0.0,1
3550,1,1,0,0,1,1,1,28,246.2115526588095,1.0,1,0.822002981118028,0.0,1,1.0,0.0,0.0,1
2444,0,1,1,0,1,12,1,34,293.74145805886195,11.0,2,3.3813086519673456,3.2219311138003563,0,0.0,0.0,1.0,0
1734,1,0,0,0,1,1,0,27,23.89637546986189,1.0,1,0.4985638331644669,1.3642215635131572,1,1.0,0.0,0.0,1
1413,0,1,1,1,1,1,0,23,154.15235908972318,1.0,0,1.0940444405060197,0.0,1,1.0,0.0,0.0,1
1409,1,1,0,0,1,1,0,30,7.353429465311265,1.0,2,0.4131476529132532,0.4169767146633352,0,1.0,0.0,0.0,0
3973,1,1,0,0,1,1,1,30,136.73246787619814,1.0,14,2.093223125301269,2.0811314596000403,0,1.0,0.0,0.0,0
3913,1,1,0,0,1,1,1,34,148.5793841010333,1.0,2,2.9727742187608985,3.0963530438813938,0,1.0,0.0,0.0,0
3548,1,1,1,1,1,6,1,28,186.334133904902,6.0,0,0.135004531273543,0.0054923781012502,1,0.0,1.0,0.0,1
1177,0,1,0,0,1,1,0,31,66.32918998205136,1.0,1,1.064835069616445,0.7527307808037589,1,1.0,0.0,0.0,1
3573,1,1,0,0,0,12,0,26,297.1624047907999,12.0,6,2.4878892140665982,2.4278359797086413,0,0.0,0.0,1.0,0
2006,1,0,1,0,1,12,1,31,204.55235273420865,12.0,2,1.3169953221433133,1.3907016207149208,0,0.0,0.0,1.0,0
1253,1,1,0,0,1,6,0,30,99.29013227498464,6.0,14,1.6999066430100769,1.5849080889305978,0,0.0,1.0,0.0,0
2477,1,1,0,0,0,1,1,25,233.76229445660144,1.0,0,0.8312252072502079,0.6865251731843901,1,1.0,0.0,0.0,1
21,0,0,0,0,1,1,0,30,153.19859377822274,1.0,3,0.6363818009615023,0.0,1,1.0,0.0,0.0,1
1305,1,1,0,1,1,6,0,39,345.4302977016323,6.0,5,4.675340649035343,4.700163853774422,0,0.0,1.0,0.0,0
2814,0,1,1,1,1,12,1,34,35.8935319500566,12.0,6,2.6575643999195995,2.5592492118725554,0,0.0,0.0,1.0,0
2440,1,1,1,1,1,12,0,26,100.8707269457018,11.0,1,1.7635210044381748,0.9722874406227502,1,0.0,0.0,1.0,1
2298,0,1,0,0,1,1,1,25,281.29663755530675,1.0,6,1.9005682404881536,1.9772074175601608,0,1.0,0.0,0.0,0
3454,1,1,0,0,1,12,1,34,22.8011007435276,10.0,2,3.39132006822728,3.316116302577311,0,0.0,0.0,1.0,0
3107,0,1,1,1,1,6,0,33,300.78620691934844,6.0,10,0.5293070565804079,0.6972114735519419,0,0.0,1.0,0.0,0
671,1,1,0,0,0,1,0,32,166.1531216426614,1.0,0,1.0343163047577095,0.4921178205540082,1,1.0,0.0,0.0,1
3761,0,1,0,0,1,1,0,25,178.59872698371242,1.0,0,1.8379875375457468,1.883401888684808,1,1.0,0.0,0.0,1
1941,1,1,1,0,1,12,0,26,63.17050998979961,12.0,3,3.20900959682724,3.3484446249561115,0,0.0,0.0,1.0,0
845,0,1,0,0,1,6,0,28,134.9747944059709,5.0,0,1.3243226041155314,1.3360120607850874,0,0.0,1.0,0.0,0
694,0,1,1,0,1,1,1,27,67.47297297849227,1.0,6,2.7670308093448948,2.6266244919933928,0,1.0,0.0,0.0,0
3307,0,1,0,1,1,1,1,33,3.2148185811108902,1.0,4,1.5579564446894372,1.4707549103530095,0,1.0,0.0,0.0,0
1353,1,1,1,1,1,12,0,28,175.02468671208226,12.0,4,0.8108369050954536,0.7989884285781953,0,0.0,0.0,1.0,0
1133,0,1,1,0,1,1,1,23,192.55979696095767,1.0,1,1.1109253869761788,0.8416671709692155,1,1.0,0.0,0.0,1
869,0,1,1,0,1,1,0,27,151.00606961620932,1.0,1,1.0266296359594518,1.3688846082816255,1,1.0,0.0,0.0,1
604,0,1,1,1,1,12,0,33,209.586262826264,4.0,3,1.8578791127978,1.9026935723779843,0,0.0,0.06,0.94,0
834,0,1,0,0,1,1,1,31,126.36051542860564,1.0,6,2.2118589041239924,2.27730932408688,0,1.0,0.0,0.0,0
3280,0,1,1,0,1,6,1,27,142.46902480588966,6.0,2,0.1926804475986676,0.2478140627459753,0,0.0,1.0,0.0,0
627,0,1,0,0,1,1,1,33,149.99526069491017,1.0,0,0.3623935048740561,0.580038303548587,1,1.0,0.0,0.0,1
902,0,0,0,0,1,1,0,31,71.47910800529985,1.0,4,4.698029064654081,4.482544624234039,0,1.0,0.0,0.0,0
2904,1,1,0,0,1,1,0,31,207.216463566505,1.0,6,1.7251140802175733,1.6162784800834211,0,1.0,0.0,0.0,0
1747,0,0,0,0,1,1,0,28,19.49000912905888,1.0,9,2.3394776691104417,2.283035259537849,0,1.0,0.0,0.0,0
3243,1,1,0,0,1,1,1,26,258.0972448369472,1.0,8,3.730467378892389,3.9074178734298814,0,1.0,0.0,0.0,0
2748,1,1,0,0,1,1,0,29,174.0560021915527,1.0,0,1.3566860602151547,0.934886460550286,1,1.0,0.0,0.0,1
2051,1,1,0,0,1,1,1,35,373.9160065171904,1.0,0,1.0428812964162508,1.1419615874080804,0,1.0,0.0,0.0,0
2757,1,1,1,0,1,1,1,23,21.3937703139718,1.0,0,1.3592153079957283,0.7289732420770785,1,1.0,0.0,0.0,1
3960,1,1,1,0,1,1,0,28,14.7382813514659,1.0,4,0.0405876625295573,0.0394822931461452,0,1.0,0.0,0.0,0
321,1,1,0,0,0,1,0,27,56.1786138497775,1.0,0,1.9828498658641185,1.3385705768262084,1,1.0,0.0,0.0,1
3192,0,1,1,1,0,1,0,29,347.4766244291207,1.0,3,0.0,0.0735318270008015,0,1.0,0.0,0.0,0
696,1,1,1,1,1,1,0,28,57.847267259349664,1.0,9,1.947674377294884,1.8699320123060177,0,1.0,0.0,0.0,0
1179,0,0,0,0,1,1,0,30,200.0683747561077,1.0,1,1.3778923724486294,1.5097091510030596,0,1.0,0.0,0.0,0
2778,1,1,1,1,1,1,0,30,114.44443932615911,1.0,3,1.5788652089866424,1.7792208124491984,0,1.0,0.0,0.0,0
624,1,1,0,1,1,1,1,28,67.03548209581632,1.0,2,1.5292381400793094,1.5672598775696291,0,1.0,0.0,0.0,0
3718,0,1,0,0,1,6,0,32,60.10700656781641,3.0,7,2.3361785390190906,2.429859983185689,0,0.0,1.0,0.0,0
2173,1,0,1,0,1,1,0,29,31.69075005421304,1.0,3,2.7323762837124064,2.618269415594835,0,1.0,0.0,0.0,0
1011,0,1,0,0,1,1,0,27,277.7491168212823,1.0,1,2.5242751938754417,2.3912438265662392,0,1.0,0.0,0.0,0
1480,1,0,0,0,1,6,0,31,340.4859508088439,6.0,1,1.631474047424,1.6791399500126878,0,0.0,1.0,0.0,0
1090,0,1,1,0,1,1,1,29,98.96024723841973,1.0,22,0.4471168292833034,0.5670832966618,0,1.0,0.0,0.0,0
848,0,1,0,0,1,1,1,25,173.26168125060485,1.0,1,1.139817177621413,1.106280108055104,0,1.0,0.0,0.0,0
3362,0,1,1,1,1,1,1,34,2.951719940857416,1.0,9,1.7628836976131177,1.6600968197367982,0,1.0,0.0,0.0,0
780,0,1,0,1,1,1,0,21,164.37422655965003,1.0,0,1.683058891855202,0.8726920068794659,1,1.0,0.0,0.0,1
605,0,1,0,0,1,1,0,28,221.6635395326525,1.0,5,1.0238397465269224,0.8927792533920587,0,1.0,0.0,0.0,0
174,0,1,0,0,1,1,0,27,243.44782695321555,1.0,1,2.3185582772767623,2.264364269376285,1,1.0,0.0,0.0,1
1202,1,1,1,1,1,1,1,28,201.5399921779541,1.0,5,2.8201630899898995,2.921701289401171,0,1.0,0.0,0.0,0
2269,0,1,1,1,1,12,0,32,22.94699672855137,12.0,1,2.024992266592596,2.0601206997511223,0,0.0,0.0,1.0,0
2463,0,1,1,1,1,12,0,26,22.57702960057564,11.0,3,3.091988460311585,3.0834796230069856,0,0.0,0.0,1.0,0
100,1,1,0,0,1,1,1,25,51.29686857062286,1.0,1,2.403919209995124,1.7781083831303015,1,1.0,0.0,0.0,1
1243,0,1,0,0,1,1,0,38,53.54015301853578,1.0,5,2.8217208514793586,2.7862751358545923,0,1.0,0.0,0.0,0
741,1,1,1,1,1,6,1,28,129.78560971994938,6.0,1,4.083599416174741,3.8743812550213903,0,0.0,1.0,0.0,0
334,0,1,0,0,1,1,0,25,70.56509891958883,1.0,1,1.1127181855139392,0.7166209650309967,1,1.0,0.0,0.0,1
2908,0,1,0,0,1,1,0,33,21.12653762739542,1.0,4,1.507906438789949,1.5423667509238634,0,1.0,0.0,0.0,0
3647,1,1,0,0,1,1,1,26,148.43405221982957,1.0,2,2.955502722139616,2.8892113616592767,0,1.0,0.0,0.0,0
2882,0,1,0,0,1,1,1,32,74.86938620242537,1.0,1,2.9701606945597794,2.931548519155269,0,1.0,0.0,0.0,0
1705,0,1,1,1,1,12,1,28,240.91897299440495,12.0,1,1.4342946309499898,1.4179013861806211,0,0.0,0.0,1.0,0
2881,0,1,1,1,1,12,1,28,290.7814041757377,12.0,3,2.3700435033947578,2.364435862318316,0,0.0,0.0,1.0,0
3292,1,1,0,0,1,1,0,27,185.243723591028,1.0,2,0.8445412515907837,0.8773672511127086,0,1.0,0.0,0.0,0
594,0,1,1,1,1,12,0,29,201.5191982683829,11.0,3,0.5458255375285577,0.6442678576399152,0,0.0,0.0,1.0,0
2987,0,1,0,0,0,6,0,29,55.53736379957958,6.0,3,2.7667922231097104,2.8587384759302448,0,0.0,1.0,0.0,0
1333,0,1,1,1,1,6,0,24,43.18098241880384,6.0,1,2.252684306096711,2.359230814691504,0,0.0,1.0,0.0,0
2214,1,1,0,0,1,6,1,27,167.55786118285133,6.0,1,4.082422664142303,4.156916164761683,0,0.0,1.0,0.0,0
3877,1,1,0,0,1,12,1,33,203.25753965952987,12.0,1,3.3133608741558427,3.1949634984467186,0,0.0,0.0,1.0,0
1551,1,1,1,0,1,1,1,29,118.02224856016944,1.0,1,1.5424814014826584,0.9308306418306844,1,1.0,0.0,0.0,1
3349,0,0,0,0,1,6,0,29,47.929064091849135,6.0,2,2.3792760123666734,2.3356595329810306,0,0.0,1.0,0.0,0
3317,1,0,1,0,1,1,0,28,111.83871553555902,1.0,0,0.4514914492510309,1.0425029017759238,1,1.0,0.0,0.0,1
1542,1,1,1,1,1,6,1,29,298.14645883717253,6.0,21,2.018038414602419,1.926621264820736,0,0.0,0.99,0.01,0
3406,1,1,1,0,1,6,1,36,3.660820075068422,6.0,0,0.3926700907948466,0.2635134661196863,0,0.0,1.0,0.0,0
327,1,1,0,0,1,1,1,30,30.37275543664572,1.0,1,2.078957684055861,2.5704513946038348,1,1.0,0.0,0.0,1
1933,1,1,0,0,1,6,0,28,112.92375123596896,6.0,2,2.794152995612709,2.7955153832578032,0,0.0,1.0,0.0,0
640,0,1,0,0,1,1,0,29,314.77312204869384,1.0,3,2.2661781964044683,2.2611903325284595,0,1.0,0.0,0.0,0
2152,1,1,1,1,1,12,0,32,242.04098701994232,11.0,0,3.1425185876015176,3.05746517729486,0,0.0,0.0,1.0,0
2042,0,1,0,0,1,1,1,36,154.95164493947104,1.0,4,1.0387073678945664,1.092866874751345,0,1.0,0.0,0.0,0
2863,0,1,1,1,1,12,0,30,247.42657171142963,12.0,7,2.80145411361499,2.7122024934927498,0,0.0,0.0,1.0,0
1468,0,1,0,0,1,1,0,33,108.06624235806476,1.0,9,0.0,0.0,0,1.0,0.0,0.0,0
1838,1,1,0,0,1,1,0,24,45.13331593094766,1.0,2,2.129822930390951,2.3656508183500966,1,1.0,0.0,0.0,1
3046,1,1,0,0,1,1,0,25,181.03799733978872,1.0,2,1.021323456591839,0.4707775351926594,1,1.0,0.0,0.0,1
3123,1,1,0,0,1,1,0,31,128.91794496752766,1.0,10,1.2452836677972592,1.4004299708863042,0,1.0,0.0,0.0,0
3884,0,1,0,0,1,1,0,28,245.42345253470108,1.0,1,0.2999834888698625,0.0,1,1.0,0.0,0.0,1
460,0,1,0,0,0,6,0,31,26.857082657979944,6.0,1,1.923031274766538,1.08669234301599,1,0.0,1.0,0.0,1
1046,1,1,1,1,1,1,1,29,176.0513660927139,1.0,6,1.3962355642710156,1.3536717016523732,0,1.0,0.0,0.0,0
1398,1,1,1,1,1,1,0,23,96.70025024374404,1.0,0,1.0685436065067857,0.9362603927867736,1,1.0,0.0,0.0,1
1562,0,1,1,1,1,6,1,30,239.28879376053985,4.0,2,3.7141188404852254,3.652659743444382,0,0.0,1.0,0.0,0
1975,1,1,1,1,0,12,0,32,195.72590796365824,12.0,5,1.5616750527398455,1.6202179841678743,0,0.0,0.0,1.0,0
3290,1,1,0,0,1,6,1,28,267.03600917109134,4.0,3,2.8414083871044338,2.934511466405718,0,0.0,1.0,0.0,0
2633,1,1,0,0,1,1,0,32,165.34432847633144,1.0,2,2.9714882086996632,3.0873052197051347,0,1.0,0.0,0.0,0
419,0,1,1,0,1,6,1,27,279.6888597478946,5.0,1,1.5413706007973484,1.4836265208892472,0,0.0,1.0,0.0,0
738,1,1,0,0,1,1,0,25,183.82070522776257,1.0,6,1.8176823033523737,1.91150296924384,0,1.0,0.0,0.0,0
1879,0,1,0,0,0,1,0,32,171.0220523353429,1.0,0,1.2050052448753683,0.8308141735745809,1,1.0,0.0,0.0,1
1389,0,1,0,0,1,1,0,31,124.35722636708373,1.0,4,1.9468578830333827,1.9954781065921432,0,1.0,0.0,0.0,0
1438,1,1,1,1,1,6,0,28,89.81008223999821,6.0,0,0.0630147529820188,0.0,1,0.0,1.0,0.0,1
3277,0,1,1,0,1,1,1,30,143.50758350328223,1.0,10,2.58020388741059,2.709470776479584,0,1.0,0.0,0.0,0
497,1,0,1,0,1,1,0,34,98.41828194852472,1.0,1,2.844135683125625,2.9656507813698747,0,1.0,0.0,0.0,0
2750,0,1,0,0,1,1,0,28,141.0080452563725,1.0,1,0.5970330043989607,0.6851033277209169,0,1.0,0.0,0.0,0
375,1,1,1,0,1,6,1,32,274.7544395484131,6.0,2,3.787900175752583,3.8286174980400087,0,0.0,1.0,0.0,0
975,0,0,1,0,1,12,1,32,552.5907403868798,12.0,1,0.8878591925584878,0.939303540309592,0,0.0,0.0,1.0,0
1209,1,1,1,0,1,6,0,31,278.86798437981287,6.0,8,0.2991567064165284,0.1978885769069305,0,0.0,1.0,0.0,0
3534,1,1,1,1,1,12,0,29,196.9238975023973,11.0,4,0.9702756896652472,1.0897250023024552,0,0.0,0.0,1.0,0
404,1,1,1,1,1,1,0,29,178.83482459063717,1.0,0,0.0113607681657801,0.0,1,1.0,0.0,0.0,1
2467,0,1,0,0,1,1,0,29,165.91884044819486,1.0,1,2.47040869050412,2.495465482431805,0,1.0,0.0,0.0,0
1425,1,1,0,0,1,1,0,33,34.96055739883856,1.0,4,1.885470058667374,1.79001157120151,0,1.0,0.0,0.0,0
93,0,1,1,1,1,1,0,31,6.075928811888389,1.0,1,2.484539409878816,1.380961289930868,1,1.0,0.0,0.0,1
3204,1,1,0,0,1,1,0,34,254.1477487038254,1.0,2,1.2837492625792253,1.1469424561045078,0,1.0,0.0,0.0,0
1769,0,1,0,1,1,6,0,29,184.082697286792,6.0,3,2.1713221444865494,2.1479643033769635,0,0.0,1.0,0.0,0
2221,1,1,1,1,1,12,1,31,93.414233529603,10.0,3,0.7611205802072745,0.8013192304047614,0,0.0,0.0,1.0,0
2738,0,1,0,1,1,1,1,28,198.874966873562,1.0,2,1.464451755415364,0.8288741322383135,1,1.0,0.0,0.0,1
1849,0,1,1,1,1,1,1,26,183.07827984017644,1.0,8,0.9488150687520454,0.989221639025364,0,1.0,0.0,0.0,0
827,0,1,1,1,1,1,0,28,266.10583581974856,1.0,12,1.5499839207518444,1.6321468810941746,0,1.0,0.0,0.0,0
428,1,1,0,0,1,1,1,29,38.38471552065799,1.0,7,2.676649685173261,2.4458049973228264,0,1.0,0.0,0.0,0
1889,0,1,1,1,1,6,0,30,60.65532262598804,6.0,3,2.2407902660110595,2.3058995454608406,0,0.0,1.0,0.0,0
3448,0,1,0,0,0,1,1,33,148.780016159952,1.0,2,0.832677841871025,0.762919844798111,0,1.0,0.0,0.0,0
3187,0,1,0,0,1,1,0,32,143.670704592324,1.0,5,2.623186665009201,2.67276060154316,0,1.0,0.0,0.0,0
3722,0,0,1,0,1,6,0,25,60.71392668980903,6.0,1,1.7752052973725394,1.2166412357568936,1,0.0,1.0,0.0,1
2766,1,0,0,0,1,6,1,31,142.38257777303758,6.0,11,2.455801673388532,2.4577391010458016,0,0.0,1.0,0.0,0
282,1,1,0,0,0,1,0,24,43.79864280702118,1.0,0,0.3988878266173657,0.3361389976156263,1,1.0,0.0,0.0,1
2899,0,1,1,1,1,12,0,34,93.3765321347363,10.0,6,0.7384465611044129,0.862778111116755,0,0.0,0.0,1.0,0
3168,1,1,1,0,1,12,1,28,335.11655099091126,11.0,3,2.320505375080529,2.4631894728913286,0,0.0,0.0,1.0,0
343,0,1,1,1,1,6,1,30,31.055816795371346,6.0,9,2.7690799115010347,2.744666071486628,0,0.0,1.0,0.0,0
2683,1,1,0,0,1,1,1,28,55.52102746970382,1.0,2,3.613640805553075,3.504012859888493,0,1.0,0.0,0.0,0
2786,1,1,0,0,1,1,1,34,148.67049799741258,1.0,17,2.330513504494064,2.3286037520681537,0,1.0,0.0,0.0,0
2547,0,1,0,0,1,1,0,25,372.0599138682042,1.0,0,1.7776633209004231,1.117607470332343,1,1.0,0.0,0.0,1
3146,0,1,1,0,1,6,1,28,135.92394807638442,6.0,4,1.1560132749584389,1.1337600345380738,0,0.0,1.0,0.0,0
1113,0,1,0,0,1,6,0,26,8.649808932194361,6.0,16,0.1644185629869836,0.1204634919774526,0,0.0,1.0,0.0,0
1574,1,1,1,1,1,1,0,30,14.538438688068734,1.0,4,2.0837720644862814,1.2308249342801951,1,1.0,0.0,0.0,1
691,1,1,0,0,1,1,0,27,74.5310134037262,1.0,4,1.5085430920365088,0.6332267351886773,1,1.0,0.0,0.0,1
0,1,1,1,1,0,6,1,29,14.227470422861144,5.0,3,0.0203979476208577,0.0,0,0.0,1.0,0.0,0
1582,1,0,0,0,1,1,0,35,167.33706157685208,1.0,3,3.24829990647044,3.154535526209985,0,1.0,0.0,0.0,0
1707,0,1,1,0,1,1,0,27,225.7697071656894,1.0,7,1.612982068094834,1.634174692665496,0,1.0,0.0,0.0,0
1416,0,1,0,0,1,1,1,28,157.8094340672059,1.0,1,1.5502119424750116,1.5650817385124731,1,1.0,0.0,0.0,1
2021,1,1,1,1,1,1,1,31,238.4235935974492,1.0,3,1.228675822975506,1.3751773330405428,0,1.0,0.0,0.0,0
3221,0,1,0,0,0,1,0,34,88.65325999456734,1.0,5,0.0,0.1503259643365075,0,1.0,0.0,0.0,0
2003,1,1,1,1,1,1,1,31,8.451491054816046,1.0,0,0.7897096380566991,0.2381226121202477,1,1.0,0.0,0.0,1
1993,1,0,1,0,1,6,0,29,10.114007287014338,2.0,7,1.8153275527546773,1.8889811299974888,0,0.0,1.0,0.0,0
2974,0,1,0,0,1,1,1,30,11.843242868032291,1.0,11,3.001517689003662,3.045319378852468,0,1.0,0.0,0.0,0
1131,0,0,1,0,1,6,0,29,136.89662887946594,6.0,1,2.041550150198887,2.1786105972966245,0,0.0,1.0,0.0,0
2304,1,0,1,0,1,12,0,31,55.09299271380669,9.0,2,3.4040923278106474,3.4947763027132823,0,0.0,0.0,1.0,0
1247,1,1,1,1,1,12,0,37,337.05510144541785,12.0,6,1.5951390153339573,1.707451594855549,0,0.0,0.0,1.0,0
3565,1,0,1,1,1,1,0,23,161.9033426402166,1.0,2,0.4718166126636071,0.3753181953350964,0,1.0,0.0,0.0,0
2375,1,1,1,1,1,1,1,34,396.3994509419098,1.0,1,2.237812407357339,2.157834969155669,0,1.0,0.0,0.0,0
2150,1,0,1,0,1,1,1,30,168.61869638019078,1.0,1,0.8229654375545029,1.2724834562311482,1,1.0,0.0,0.0,1
3395,1,1,0,0,1,1,0,30,145.56568743891032,1.0,3,3.695294321848481,3.731734126796203,0,1.0,0.0,0.0,0
2261,1,1,1,1,1,12,1,32,265.40728973692063,12.0,5,1.469406130704777,1.5375547013929955,0,0.0,0.0,1.0,0
3993,0,1,1,0,1,1,0,33,231.7786277732758,1.0,3,1.4187910014963796,1.4504416522703951,0,1.0,0.0,0.0,0
1159,0,1,0,0,1,6,1,31,189.1620756846305,4.0,5,3.0702358870218736,3.1000856085093904,0,0.0,1.0,0.0,0
2900,0,1,1,1,1,1,0,26,145.0417653735306,1.0,1,1.0471702838043504,0.4742694259459032,1,1.0,0.0,0.0,1
246,0,1,1,1,1,1,0,30,95.80402094487128,1.0,4,1.3392309541648149,1.4190772752141658,0,1.0,0.0,0.0,0
3970,0,1,1,1,1,1,1,30,64.45272484316074,1.0,6,1.8255013535392848,1.9644349099024097,0,1.0,0.0,0.0,0
3602,0,1,1,1,1,1,1,35,144.9097386520961,1.0,11,4.091156208338785,4.146970017142508,0,1.0,0.0,0.0,0
2685,1,1,0,1,1,1,1,32,54.527760434967576,1.0,0,1.999754880169846,1.8965753409783823,1,1.0,0.0,0.0,1
